0.66026,0.16688
0.051056,0.72632
0.11184,0.56296
0.88504,0.61313
0.085769,0.33921
0.8849,0.017989
0.39291,0.015491
0.422,0.87496
0.88346,0.9903
0.65821,0.024991
0.8586,0.061679
0.083579,0.47313
0.88345,0.40071
0.078427,0.83441
0.64115,0.93497
0.14727,0.38923
0.64101,0.87888
0.35081,0.57703
0.32361,0.34943
0.88698,0.82804
0.69108,0.1462
0.048243,0.12175
0.18494,0.4326
0.8548,0.46629
0.13865,0.85918
0.11646,0.32087
0.34658,0.50271
0.089012,0.68739
0.19036,0.18254
0.40329,0.19773
0.3661,0.14455
0.46146,0.36998
0.38913,0.28885
0.87676,0.33568
0.18337,0.2527
0.066773,0.42923
0.98209,0.25094
0.51441,0.28513
0.48227,0.84383
0.32073,0.42141
0.14856,0.2094
0.35595,0.33841
0.15791,0.019648
0.65977,0.40806
0.1154,0.42973
0.18027,0.10372
0.36352,0.38795
0.65262,0.77343
0.63963,0.33069
0.14336,0.64725
0.45608,0.087948
0.89427,0.29
0.51569,0.74597
0.35843,0.7253
0.11839,0.21002
0.68276,0.34952
0.33482,0.41173
0.8659,0.16912
0.13304,0.22806
0.35916,0.28629
0.065047,0.31914
0.14038,0.72132
0.67085,0.52545
0.90656,0.83482
0.37105,0.77227
0.63963,0.12077
1,0.094358
0.4873,0.61368
0.39289,0.6517
0.33826,0.68741
0.68743,0.21351
0.31899,0.5023
0.4176,0.20044
0.42956,1
0.51954,0.68918
0.19547,0.29492
0.089531,0.54256
0.38225,0.1125
0.49102,0.10823
0.6523,0.53194
0.83949,0.46918
0.66555,0.99242
0.99064,0.19504
0.68299,0.73705
0.1319,0.41079
0.44705,0.16072
0,0.024055
0.15667,0.49648
0.012955,0.14353
0.93156,0.023297
0.076119,0.71719
0.18226,0.32074
0.069077,0.97398
0.90978,0.58645
0.083202,0.40758
0.84942,0.70179
0.33849,0.33369
0.88241,0.68682
0.90315,0.23656
0.16023,0.34957
0.15237,0.13976
0.83907,0.97818
0.70505,0.083858
0.35989,0.21913
0.11141,0.62908
0.9076,0.88853
0.64382,0.42884
0.083021,0.9854
0.88184,0.92175
0.37911,0.37122
0.90944,0.29401
0.035002,0.27795
0.66871,0.87791
0.8849,0.074817
0.70359,0.47671
0.14563,0.035388
0.39001,0.57704
0.12591,0.59521
0.040048,0.35227
0.50342,0.15423
0.96429,0.11549
0.11253,0.37582
0.90785,0.37072
0.96371,0.031568
0.89432,0.19878
0.8752,0.13079
0.67267,0.61948
0.1604,0.08513
0.38037,0.042465
0.322,0.58202
0.15422,0.56296
0.85571,0.84657
0.65666,0.69536
0.67587,0.41109
0.18386,0.024359
0.83858,0.10255
0.13329,0.2995
0.89136,0.50538
0.41786,0
0.36217,0.63707
0.35572,0.098416
0.072318,0.59033
0.074746,0.22849
0.89992,0.084582
0.13176,0.46617
0.85473,0.12329
0.905,0.14382
0.014016,0.2022
0.91464,0.19875
0.83957,0.32225
0.44962,0.82881
0.86913,0.01633
0.46654,0.034751
0.07569,0.28771
0.88005,0.20098
0.63851,0.48035
0.86751,0.93807
0.69078,0.4161
0.65304,0.28839
0.18006,0.49154
0.89353,0.94406
0.12384,0.84658
0.68906,0.65804
0.87035,0.81047
0.8958,0.69837
0.42878,0.14589
0.45737,0.89785
0.5084,0.67165
0.33403,0.53955
0.67671,0.93965
0.17665,0.18846
0.04662,0.42167
0.02355,0.079033
0.42616,0.062312
0.9798,0.017345
0.63867,0.5416
0.86911,0.57578
0.70597,0.41534
0.057802,0.81372
0.44182,1
0.46559,0.83545
0.66746,0.74668
0.47571,0.30489
0.63963,0.26699
0.83753,0.02348
0.3745,0.19331
0.67656,0.27934
0.90886,0.99469
0.14008,0.79246
0.49275,0.19695
0.09047,0.61085
0.83961,0.89712
0.68215,0.81113
0.92066,0.13633
0.42834,0.93676
0.16879,0.13742
0.42007,0.78549
0.41569,1
0.040866,0.074104
0.36956,0.9519
0.44048,0.088106
0.84123,0.59481
0.4621,0.20364
0.14905,0.44446
0.63909,0.19543
0.45591,0.31318
0.15156,0.89384
0.050332,0.30198
0.057786,0.62054
0.69811,0.72291
0.37091,0.84437
0.63904,0.38874
0.062446,0.13974
0.031052,0.13831
0.36249,0.53475
0.097901,0.41155
0.49343,0.79689
0.10465,0.73896
0.19465,0.068748
0.9627,0.18188
0.9076,0.94161
0.10143,0.2116
0.64262,0.59529
0.67286,0.21439
0.68521,0.99497
0.21644,0.02344
0.89646,0.99558
0.47939,0.94957
0.085881,0.21018
0.90836,0.73247
0.40095,0.78858
0.34794,0.2125
0.34682,0.38461
0.169,0.24744
0.70741,0.76993
0.40329,0.25774
0.10709,0.94869
0.87354,0.4965
0.52054,0.62689
0.046272,0.23305
0.90003,0.023297
0.85732,0.54036
0.14682,0.33102
0.85216,0.38001
0.40679,0.026023
0.3892,0.22501
0.035317,0.47947
0.38985,0.49675
0.095935,0.82582
0.12952,0.53455
0.15453,0.69369
0.8521,0.014722
0.50913,0.80026
0.64087,0.82264
0.43401,0.2088
0.13517,0.92066
0.6936,0.94611
0.65112,0.21151
0.86532,0.70755
0.6677,0.46509
0.41234,0.82593
0.85028,0.27013
0.7075,0.5435
0.64393,0.99377
0.48017,0.67355
0.93049,0.19589
0.072574,0.36901
0.10772,0.87765
0.48198,0.36111
0.40291,0.14194
0.47688,0.77777
0.14442,0.26823
0.061393,0.689
0.087947,0.76467
0.076005,0.53819
0.46408,0.13812
0.44492,0.94222
0.9504,0.13842
0.86554,0.38804
0.99891,0.15439
0.13634,0.99246
0.16679,0.52899
0.63847,0.76546
0.70806,0.35347
