0.93862,0.74072,3
0.94365,0.70638,3
0.94148,0.7297,3
0.86719,0.73266,3
0.88587,0.89465,3
0.92434,0.75236,3
0.89712,0.80428,3
0.88529,0.8564,3
0.92287,0.77048,3
0.89994,0.78331,3
0.83812,0.86871,3
0.85912,0.84779,3
0.91738,0.77309,3
0.85926,0.8429,3
0.84701,0.90846,3
0.89201,0.79443,3
0.88146,0.86385,3
0.89993,0.7838,3
0.89372,0.78135,3
0.86294,0.82857,3
0.89542,0.80875,3
0.8265,0.96769,3
0.86788,0.7972,3
0.87018,0.94765,3
0.91775,0.79257,3
0.89021,0.7895,3
0.96637,0.6914,3
0.89964,0.75885,3
0.95504,0.73961,3
0.87492,0.80321,3
0.85089,0.87293,3
0.93718,0.73522,3
0.90689,0.70378,3
0.87864,0.7968,3
0.83695,0.91347,3
0.86269,0.78501,3
0.91692,0.72536,3
0.93061,0.73936,3
0.87147,0.79167,3
0.87442,0.76749,3
0.84906,0.90528,3
0.83969,0.89428,3
0.87983,0.84159,3
0.87889,0.81886,3
0.87153,0.89867,3
0.95556,0.69763,3
0.95023,0.6675,3
0.85288,0.91135,3
0.92577,0.81611,3
0.91313,0.85261,3
0.89533,0.83973,3
0.86666,0.86842,3
0.91202,0.73599,3
0.89761,0.74546,3
0.86027,0.82395,3
0.89408,0.75109,3
0.89914,0.8576,3
0.90889,0.80539,3
0.874,0.79963,3
0.85086,0.83792,3
0.92927,0.68612,3
0.93704,0.71435,3
0.91122,0.75194,3
0.87821,0.84163,3
0.91698,0.69118,3
0.88327,0.70112,3
0.91476,0.76576,3
0.9236,0.83286,3
0.8752,0.83868,3
0.83557,0.85951,3
0.85069,0.91916,3
0.86968,0.78681,3
0.87879,0.83183,3
0.88629,0.84761,3
0.8287,0.89461,3
0.89366,0.84185,3
0.90042,0.7675,3
0.91283,0.82789,3
0.89672,0.76841,3
0.87927,0.84521,3
0.85431,0.86289,3
0.8577,0.87385,3
0.82752,0.86624,3
0.87249,0.83918,3
0.9302,0.69141,3
0.89764,0.72682,3
0.89785,0.73501,3
0.86309,0.89975,3
0.9188,0.76649,3
0.89304,0.78657,3
0.90434,0.8779,3
0.88633,0.79091,3
0.89061,0.88259,3
0.86121,0.84772,3
0.92844,0.73685,3
0.88739,0.83096,3
0.86266,0.84167,3
0.9103,0.69628,3
0.94463,0.72071,3
0.86162,0.89489,3
0.86709,0.79393,3
0.87007,0.8815,3
0.91281,0.74886,3
0.89544,0.82063,3
0.8574,0.77246,3
0.89042,0.78229,3
0.84961,0.87415,3
0.92186,0.74405,3
0.79412,0.95496,3
0.95073,0.77604,3
0.92814,0.75529,3
0.92668,0.70269,3
0.87374,0.84731,3
0.9156,0.74406,3
0.92513,0.74353,3
0.88865,0.83291,3
0.86872,0.91996,3
0.89076,0.80795,3
0.91301,0.72562,3
0.86018,0.82235,3
0.82336,0.92341,3
0.84447,0.91248,3
0.84572,0.9376,3
0.89947,0.80936,3
0.89001,0.77205,3
0.89873,0.78398,3
0.93457,0.70817,3
0.86835,0.78716,3
0.91583,0.72501,3
0.91329,0.79893,3
0.83763,0.9314,3
0.89304,0.89346,3
0.85871,0.85828,3
0.92363,0.75074,3
0.9013,0.81235,3
0.92689,0.78831,3
0.90633,0.70658,3
0.9122,0.78362,3
0.98009,0.66704,3
0.86191,0.81753,3
0.86227,0.88288,3
0.89205,0.73069,3
0.9019,0.86807,3
0.87714,0.87299,3
0.91106,0.75914,3
0.80744,0.9183,3
0.87768,0.85053,3
0.91892,0.76584,3
0.83832,0.95209,3
0.89005,0.79512,3
0.91975,0.71811,3
0.85528,0.86599,3
0.87774,0.86892,3
0.95148,0.69429,3
0.89881,0.76838,3
0.89701,0.82878,3
0.90923,0.78905,3
0.87743,0.82041,3
0.91268,0.75432,3
0.89988,0.87824,3
0.85482,0.90503,3
0.85239,0.88611,3
0.91809,0.74643,3
0.87747,0.88453,3
0.90497,0.71902,3
0.91354,0.72986,3
0.83763,0.92798,3
0.84054,0.84992,3
0.89995,0.83178,3
0.84497,0.9477,3
0.87091,0.81776,3
0.86046,0.84837,3
0.8617,0.8747,3
0.95273,0.67809,3
0.87826,0.82605,3
0.90595,0.77984,3
0.92234,0.7514,3
0.88581,0.79966,3
0.91228,0.801,3
0.86767,0.76391,3
0.86716,0.82776,3
0.88707,0.80137,3
0.90719,0.78818,3
0.94063,0.73312,3
0.87276,0.88694,3
0.93906,0.74113,3
0.89502,0.85185,3
0.90056,0.77038,3
0.86812,0.87325,3
0.8634,0.86734,3
0.91838,0.81004,3
0.85797,0.92133,3
0.88684,0.80452,3
0.88925,0.77565,3
0.88878,0.80294,3
0.88684,0.83312,3
0.84606,0.87046,3
0.87902,0.82172,3
0.88634,0.8992,3
0.86216,0.8369,3
0.92121,0.70073,3
0.86285,0.79716,3
0.83132,0.93952,3
0.83596,0.88634,3
0.86708,0.70427,3
0.89489,0.80388,3
0.84419,0.82333,3
0.86179,0.8721,3
0.89451,0.74116,3
0.8305,0.89723,3
0.9041,0.71003,3
0.87543,0.8487,3
0.90317,0.79525,3
0.85643,0.90658,3
0.89759,0.79034,3
0.91426,0.70187,3
0.97,0.68652,3
0.862,0.83275,3
0.94037,0.70101,3
0.85602,0.86868,3
0.88221,0.87693,3
0.86075,0.94867,3
0.91988,0.79298,3
0.91517,0.81823,3
0.86966,0.88872,3
0.90683,0.75176,3
0.9063,0.81942,3
0.87877,0.83488,3
0.88506,0.82721,3
0.95627,0.59903,3
0.90705,0.69597,3
0.88771,0.83213,3
0.90098,0.81465,3
0.9051,0.87725,3
0.82049,0.91855,3
0.93472,0.81115,3
0.87087,0.73274,3
0.89206,0.74249,3
0.93519,0.69331,3
0.81937,0.90295,3
0.9594,0.75362,3
0.87645,0.78397,3
0.83978,0.83576,3
0.87046,0.85171,3
0.8618,0.84812,3
0.9092,0.91779,3
0.93467,0.77245,3
0.86813,0.8202,3
0.87065,0.84965,3
0.82314,0.94478,3
0.89103,0.81622,3
0.9477,0.62377,3
0.88433,0.81402,3
0.86848,0.83256,3
0.90714,0.77133,3
0.89827,0.77651,3
0.89939,0.77731,3
0.91032,0.77945,3
0.93674,0.71065,3
0.84729,0.89937,3
0.84553,0.86484,3
0.86919,0.84935,3
0.91491,0.75661,3
0.98465,0.61586,3
0.90801,0.78041,3
0.9446,0.64502,3
0.85425,0.86963,3
0.80597,0.90741,3
0.89967,0.82324,3
0.88743,0.88231,3
0.8775,0.85282,3
0.82375,0.92234,3
0.85722,0.88102,3
0.86576,0.86958,3
0.88406,0.80221,3
0.88645,0.84994,3
0.89003,0.87447,3
0.92431,0.7759,3
0.86263,0.85224,3
0.87961,0.78328,3
0.88354,0.82814,3
0.8922,0.90187,3
0.85909,0.85964,3
0.86333,0.82612,3
0.92141,0.69474,3
0.90482,0.89664,3
0.96567,0.7226,3
0.89458,0.81184,3
0.89471,0.77396,3
0.91434,0.82913,3
0.87144,0.83324,3
0.87632,0.83494,3
0.87288,0.81593,3
0.90199,0.80138,3
0.90151,0.79431,3
0.8722,0.90228,3
0.82795,0.87109,3
0.87434,0.8011,3
0.88656,0.79621,3
0.90827,0.7662,3
0.92553,0.74467,3
0.90021,0.75282,3
0.8756,0.80625,3
0.92022,0.73459,3
0.89848,0.8751,3
0.90079,0.88496,3
0.82314,0.93322,3
0.95107,0.68247,3
0.91998,0.71861,3
0.90931,0.81999,3
0.92519,0.78059,3
0.88899,0.76961,3
0.83117,0.86801,3
0.92512,0.78486,3
0.83917,0.87343,3
0.87433,0.76506,3
0.93406,0.70842,3
0.89509,0.81462,3
0.83211,0.95047,3
0.90603,0.83563,3
0.93205,0.70921,3
0.88429,0.80757,3
0.88603,0.77628,3
0.8931,0.92545,3
0.9169,0.74573,3
0.88481,0.85121,3
0.88234,0.86723,3
0.90042,0.84705,3
0.89892,0.85736,3
0.92241,0.81136,3
0.87804,0.80813,3
0.84459,0.95753,3
0.85428,0.88735,3
0.86293,0.88213,3
0.90273,0.80022,3
0.88197,0.81175,3
0.89868,0.79838,3
0.82801,1,3
0.92711,0.74103,3
0.91501,0.7383,3
0.88442,0.87867,3
0.90962,0.79275,3
0.89366,0.83087,3
0.89441,0.83361,3
0.9562,0.72753,3
0.91658,0.78949,3
0.86975,0.90207,3
0.88837,0.89167,3
0.91256,0.77385,3
0.94507,0.7134,3
0.92578,0.74612,3
0.89717,0.84213,3
0.87021,0.84043,3
0.89477,0.75732,3
0.89048,0.76483,3
0.92921,0.76515,3
0.89029,0.83343,3
0.92188,0.72717,3
0.91279,0.7294,3
0.84694,0.92638,3
0.85696,0.78051,3
0.89122,0.80214,3
0.53376,0.51778,2
0.52572,0.51115,2
0.53013,0.48963,2
0.54302,0.5015,2
0.54215,0.51569,2
0.55005,0.53604,2
0.5457,0.4846,2
0.53386,0.47256,2
0.55316,0.49253,2
0.52543,0.46922,2
0.52104,0.47253,2
0.52805,0.51264,2
0.52235,0.51683,2
0.51794,0.50802,2
0.54008,0.49373,2
0.53329,0.47851,2
0.52385,0.52319,2
0.5365,0.4801,2
0.52587,0.50491,2
0.51873,0.50036,2
0.51357,0.47588,2
0.54439,0.50569,2
0.53609,0.45509,2
0.5348,0.49363,2
0.54702,0.50471,2
0.51604,0.52415,2
0.53134,0.49946,2
0.54652,0.506,2
0.53855,0.50291,2
0.52761,0.49683,2
0.52854,0.53828,2
0.54624,0.48765,2
0.52915,0.51615,2
0.53392,0.4812,2
0.53369,0.50346,2
0.52237,0.48062,2
0.53536,0.50789,2
0.54429,0.52254,2
0.52422,0.49035,2
0.53965,0.50442,2
0.53504,0.4712,2
0.53164,0.52258,2
0.53852,0.47751,2
0.55616,0.51861,2
0.53427,0.46897,2
0.52879,0.50194,2
0.5246,0.50581,2
0.50678,0.52779,2
0.52783,0.51255,2
0.55052,0.48968,2
0.5291,0.56126,2
0.53249,0.45738,2
0.53092,0.51132,2
0.54828,0.49501,2
0.53153,0.50751,2
0.52911,0.50961,2
0.5367,0.47662,2
0.54355,0.52832,2
0.53816,0.49657,2
0.52209,0.51348,2
0.52908,0.45776,2
0.52886,0.49707,2
0.52621,0.53556,2
0.53492,0.53715,2
0.53737,0.48975,2
0.53568,0.50887,2
0.53202,0.47529,2
0.54211,0.48234,2
0.52831,0.54455,2
0.52905,0.45635,2
0.52842,0.49207,2
0.52475,0.48388,2
0.52632,0.53448,2
0.52583,0.51626,2
0.51889,0.48254,2
0.54419,0.48848,2
0.53183,0.49625,2
0.54565,0.49842,2
0.52259,0.53097,2
0.53283,0.46864,2
0.53673,0.51914,2
0.54,0.51614,2
0.53765,0.49837,2
0.53613,0.49803,2
0.53486,0.51053,2
0.53675,0.52362,2
0.55463,0.4883,2
0.53422,0.48004,2
0.52305,0.49148,2
0.51446,0.50054,2
0.53937,0.53442,2
0.52972,0.51883,2
0.53279,0.51964,2
0.52903,0.49087,2
0.53228,0.50542,2
0.55088,0.52499,2
0.5292,0.48341,2
0.53611,0.52288,2
0.53436,0.52202,2
0.52906,0.4764,2
0.54255,0.52054,2
0.54855,0.47743,2
0.55536,0.5266,2
0.54365,0.47537,2
0.54172,0.52352,2
0.52841,0.46892,2
0.5453,0.48266,2
0.51526,0.48871,2
0.53379,0.51807,2
0.53665,0.48757,2
0.52756,0.49653,2
0.53041,0.48748,2
0.55607,0.52937,2
0.53506,0.50745,2
0.52584,0.48808,2
0.52494,0.52486,2
0.53763,0.50477,2
0.51449,0.49207,2
0.50613,0.49085,2
0.55679,0.51829,2
0.52185,0.48493,2
0.53033,0.52969,2
0.53278,0.52653,2
0.52299,0.47302,2
0.51553,0.51985,2
0.5336,0.57552,2
0.53,0.51505,2
0.52403,0.48725,2
0.51432,0.52559,2
0.54509,0.50288,2
0.53484,0.49341,2
0.53222,0.51272,2
0.5457,0.47649,2
0.52192,0.48102,2
0.51994,0.5156,2
0.5228,0.49712,2
0.5241,0.52982,2
0.53191,0.50982,2
0.54922,0.48511,2
0.52954,0.49995,2
0.53995,0.48307,2
0.53771,0.46837,2
0.52628,0.49599,2
0.52885,0.52447,2
0.51556,0.51952,2
0.5362,0.49905,2
0.51871,0.49042,2
0.53366,0.552,2
0.53109,0.50282,2
0.53839,0.49225,2
0.5223,0.50326,2
0.50906,0.51082,2
0.52245,0.51637,2
0.5174,0.51356,2
0.528,0.49199,2
0.53362,0.46821,2
0.54124,0.48408,2
0.53692,0.48149,2
0.53456,0.48323,2
0.52785,0.50767,2
0.5397,0.5235,2
0.53459,0.48454,2
0.51119,0.48467,2
0.52926,0.52643,2
0.52858,0.4759,2
0.52247,0.51777,2
0.55237,0.56615,2
0.5279,0.52694,2
0.53711,0.47716,2
0.53099,0.49827,2
0.5428,0.50166,2
0.53415,0.51804,2
0.53394,0.51541,2
0.52992,0.51306,2
0.533,0.49229,2
0.53217,0.52101,2
0.51799,0.51591,2
0.5361,0.49904,2
0.53074,0.50943,2
0.53997,0.52156,2
0.5272,0.48326,2
0.53032,0.50106,2
0.50754,0.50567,2
0.5488,0.54054,2
0.52721,0.51512,2
0.53431,0.5021,2
0.53832,0.47111,2
0.52485,0.50189,2
0.54371,0.51011,2
0.53118,0.49278,2
0.5329,0.49441,2
0.54844,0.47679,2
0.52111,0.49578,2
0.51475,0.51871,2
0.53555,0.49368,2
0.54814,0.5252,2
0.5362,0.50406,2
0.53245,0.4963,2
0.53675,0.48658,2
0.54339,0.52077,2
0.53247,0.49671,2
0.53496,0.54272,2
0.55528,0.51531,2
0.52928,0.53026,2
0.52436,0.51223,2
0.5096,0.51283,2
0.529,0.50688,2
0.5155,0.48198,2
0.51407,0.46896,2
0.54093,0.46679,2
0.53854,0.49485,2
0.52369,0.4713,2
0.52898,0.52436,2
0.52858,0.48686,2
0.55019,0.50102,2
0.52481,0.51656,2
0.54864,0.49019,2
0.52397,0.50148,2
0.54058,0.48825,2
0.54324,0.57904,2
0.53518,0.49937,2
0.53645,0.49256,2
0.54989,0.51263,2
0.53028,0.50636,2
0.54732,0.55399,2
0.5451,0.50162,2
0.53724,0.50434,2
0.53702,0.51601,2
0.52514,0.50698,2
0.51026,0.5064,2
0.53215,0.50749,2
0.51737,0.48341,2
0.53771,0.49735,2
0.52923,0.4805,2
0.5257,0.45703,2
0.51266,0.51202,2
0.55151,0.50509,2
0.51156,0.51903,2
0.52841,0.48837,2
0.5512,0.45664,2
0.52782,0.48454,2
0.51283,0.54557,2
0.5297,0.47103,2
0.52163,0.49425,2
0.52933,0.49624,2
0.54287,0.48037,2
0.51779,0.51368,2
0.53117,0.4939,2
0.51564,0.48739,2
0.51733,0.50711,2
0.53936,0.49823,2
0.52256,0.55189,2
0.5415,0.48207,2
0.52706,0.527,2
0.53828,0.51927,2
0.51555,0.46774,2
0.54803,0.4912,2
0.55975,0.52304,2
0.53222,0.53651,2
0.52426,0.53933,2
0.52824,0.50218,2
0.5187,0.49574,2
0.53982,0.49376,2
0.52443,0.50384,2
0.54119,0.49035,2
0.55999,0.51881,2
0.52968,0.48805,2
0.52801,0.4968,2
0.53341,0.49744,2
0.52121,0.46573,2
0.52731,0.46471,2
0.51279,0.48913,2
0.5336,0.47205,2
0.54047,0.52322,2
0.53937,0.46022,2
0.54638,0.52759,2
0.52861,0.48719,2
0.54076,0.45302,2
0.53171,0.48419,2
0.54082,0.51785,2
0.53906,0.50328,2
0.53096,0.50068,2
0.5327,0.51441,2
0.51676,0.53322,2
0.56198,0.46638,2
0.53099,0.51491,2
0.5253,0.50357,2
0.52416,0.51901,2
0.54099,0.45355,2
0.54137,0.51317,2
0.53059,0.4815,2
0.54542,0.51626,2
0.53871,0.49342,2
0.54639,0.50356,2
0.52712,0.54334,2
0.53163,0.5009,2
0.52152,0.45468,2
0.53866,0.49989,2
0.53653,0.57013,2
0.53262,0.52715,2
0.53793,0.49628,2
0.54641,0.50968,2
0.53836,0.5054,2
0.53265,0.55039,2
0.54829,0.50352,2
0.53287,0.49947,2
0.5395,0.5178,2
0.53893,0.46532,2
0.53308,0.53158,2
0.53975,0.49333,2
0.52779,0.49363,2
0.53502,0.49776,2
0.5425,0.53164,2
0.53708,0.50848,2
0.52755,0.4922,2
0.53021,0.49681,2
0.52533,0.51072,2
0.53168,0.45471,2
0.52444,0.4903,2
0.53916,0.53683,2
0.52372,0.5226,2
0.52932,0.47528,2
0.53159,0.4681,2
0.53407,0.4985,2
0.51658,0.49611,2
0.53569,0.51646,2
0.53794,0.50519,2
0.54754,0.5213,2
0.53783,0.49118,2
0.54097,0.48139,2
0.53574,0.49784,2
0.51747,0.49929,2
0.54568,0.52329,2
0.54012,0.49111,2
0.52974,0.4899,2
0.52667,0.51249,2
0.53828,0.49823,2
0.55112,0.50823,2
0.53907,0.52557,2
0.53649,0.5211,2
0.5344,0.49566,2
0.5262,0.50379,2
0.54569,0.46791,2
0.523,0.51401,2
0.53299,0.48828,2
0.53272,0.46783,2
0.52344,0.5556,2
0.53211,0.49907,2
0.55364,0.46683,2
0.53174,0.53133,2
0.52844,0.52062,2
0.53778,0.49696,2
0.51918,0.56094,2
0.55247,0.49359,2
0.53494,0.48119,2
0.52976,0.52047,2
0.53771,0.48338,2
0.52722,0.48985,2
0.54014,0.45949,2
0.54421,0.50371,2
0.53166,0.50896,2
0.51718,0.51366,2
0.52319,0.51173,2
0.5388,0.50562,2
0.52333,0.48377,2
0.5295,0.50557,2
0.55048,0.53621,2
0.52112,0.48364,2
0.52688,0.54193,2
0.53677,0.47936,2
0.55782,0.48157,2
0.53369,0.47463,2
0.52988,0.50775,2
0.52854,0.50483,2
0.54024,0.54033,2
0.53435,0.49638,2
0.52329,0.50805,2
0.54915,0.5061,2
0.52068,0.50412,2
0.52411,0.52036,2
0.52049,0.50543,2
0.5518,0.4938,2
0.54646,0.50487,2
0.54666,0.51925,2
0.5212,0.46819,2
0.53228,0.52547,2
0.51869,0.47808,2
0.53631,0.48329,2
0.53408,0.50381,2
0.53351,0.47412,2
0.5345,0.48816,2
0.53079,0.48703,2
0.55345,0.48174,2
0.53433,0.47753,2
0.52192,0.50032,2
0.53324,0.51898,2
0.53729,0.47915,2
0.54537,0.49326,2
0.54003,0.51431,2
0.53824,0.53329,2
0.52622,0.50007,2
0.53682,0.51061,2
0.51969,0.46633,2
0.52442,0.51075,2
0.52584,0.49879,2
0.52669,0.48687,2
0.5425,0.51442,2
0.52408,0.51642,2
0.52704,0.47015,2
0.52964,0.50743,2
0.52724,0.49107,2
0.52982,0.50966,2
0.52427,0.5127,2
0.51241,0.5219,2
0.53577,0.51747,2
0.55976,0.52978,2
0.54719,0.50939,2
0.5234,0.5262,2
0.53745,0.50998,2
0.52608,0.49615,2
0.55163,0.47115,2
0.55929,0.51687,2
0.53668,0.50346,2
0.54419,0.49699,2
0.51989,0.49851,2
0.52629,0.48922,2
0.52841,0.47912,2
0.53936,0.47485,2
0.54147,0.51725,2
0.54263,0.52273,2
0.53786,0.50602,2
0.53394,0.50883,2
0.53739,0.4944,2
0.55423,0.49182,2
0.53542,0.49863,2
0.52969,0.52557,2
0.5343,0.46186,2
0.53192,0.47458,2
0.5201,0.52236,2
0.54654,0.49085,2
0.54016,0.52126,2
0.536,0.4942,2
0.52294,0.51117,2
0.53758,0.50653,2
0.52133,0.51743,2
0.50921,0.52575,2
0.52617,0.49005,2
0.51749,0.50474,2
0.52406,0.5262,2
0.54392,0.51103,2
0.52572,0.46051,2
0.53419,0.50809,2
0.53102,0.48211,2
0.53265,0.52983,2
0.53745,0.51873,2
0.52301,0.5131,2
0.53373,0.52574,2
0.5405,0.50873,2
0.52364,0.53497,2
0.54517,0.51153,2
0.53517,0.47619,2
0.52229,0.51105,2
0.52932,0.49163,2
0.5219,0.52855,2
0.52905,0.47546,2
0.51276,0.47657,2
0.52351,0.51336,2
0.52814,0.51086,2
0.54314,0.52509,2
0.52639,0.51953,2
0.51707,0.51479,2
0.53455,0.45634,2
0.52962,0.51483,2
0.52739,0.4897,2
0.52599,0.48134,2
0.51928,0.5107,2
0.54419,0.50826,2
0.53659,0.50077,2
0.52963,0.4839,2
0.53576,0.51426,2
0.51694,0.46903,2
0.54031,0.52539,2
0.54154,0.51347,2
0.52669,0.52242,2
0.53056,0.48033,2
0.53782,0.49608,2
0.54591,0.49254,2
0.53252,0.48269,2
0.53628,0.52865,2
0.53831,0.49141,2
0.52547,0.50951,2
0.5427,0.51045,2
0.54157,0.51519,2
0.51856,0.47807,2
0.53055,0.47649,2
0.53547,0.48762,2
0.53458,0.50006,2
0.50833,0.5003,2
0.53387,0.43529,2
0.54133,0.50762,2
0.035006,0.48035,1
0.032633,0.49088,1
0.035262,0.52479,1
0.037952,0.5213,1
0.031105,0.46649,1
0.016214,0.51562,1
0.015576,0.49398,1
0.029429,0.5102,1
0.038779,0.48725,1
0.018791,0.51865,1
0.025814,0.51533,1
0.028217,0.50147,1
0.037257,0.50527,1
0.033543,0.49784,1
0.034738,0.49001,1
0.040145,0.49637,1
0.03013,0.51913,1
0.02691,0.5277,1
0.039054,0.48881,1
0.022089,0.51379,1
0.020254,0.50442,1
0.046329,0.49243,1
0.049264,0.52122,1
0.025297,0.47114,1
0.022711,0.50688,1
0.022537,0.48533,1
0.025863,0.47389,1
0.034448,0.49047,1
0.021265,0.48204,1
0.02517,0.50074,1
0.016892,0.48538,1
0.029106,0.48238,1
0.026907,0.49066,1
0.038176,0.52168,1
0.033999,0.47595,1
0.039419,0.49374,1
0.021919,0.4864,1
0.031797,0.47934,1
0.037743,0.48406,1
0.031557,0.51582,1
0.02445,0.52404,1
0.045257,0.47271,1
0.046046,0.5102,1
0.023473,0.47232,1
0.029337,0.46656,1
0.026182,0.49063,1
0.020405,0.49291,1
0.020295,0.51063,1
0.03004,0.51947,1
0.028709,0.50347,1
0.031794,0.51834,1
0.018387,0.52306,1
0.028272,0.48494,1
0.03565,0.50172,1
0.03961,0.47106,1
0.017176,0.50096,1
0.01296,0.49566,1
0.054497,0.46705,1
0.029808,0.49177,1
0.03347,0.47899,1
0.052747,0.47445,1
0.036766,0.52951,1
0.030617,0.52653,1
0.019364,0.4983,1
0.0078086,0.52096,1
0.038662,0.49995,1
0.033927,0.51998,1
0.039916,0.52457,1
0.027926,0.49276,1
0.017815,0.50023,1
0.031016,0.49229,1
0.019979,0.4823,1
0.047726,0.50307,1
0.013767,0.52278,1
0.015662,0.50399,1
0.045668,0.47641,1
0.037544,0.49096,1
0.019353,0.53954,1
0.017193,0.51579,1
0.066936,0.47653,1
0.021083,0.49535,1
0.022486,0.47532,1
0.03947,0.47696,1
0.00085998,0.50863,1
0.040216,0.49205,1
0.03942,0.50807,1
0.040563,0.50542,1
0.024437,0.49262,1
0.036473,0.51889,1
0.024032,0.49634,1
0.02638,0.49203,1
0.049709,0.46513,1
0.022743,0.52661,1
0.0084764,0.51609,1
0.037374,0.48116,1
0.0071914,0.54806,1
0.039054,0.4718,1
0.029969,0.51046,1
0.024029,0.5781,1
0.035028,0.51363,1
0.013476,0.47648,1
0.034651,0.55607,1
0.01988,0.4894,1
0.03147,0.49293,1
0.010944,0.5173,1
0.036286,0.4824,1
0.021925,0.5237,1
0.046934,0.51053,1
0.03373,0.4931,1
0.026294,0.50398,1
0.025575,0.51211,1
0.02791,0.49984,1
0.015801,0.49291,1
0.028409,0.49687,1
0.032704,0.48674,1
0.02792,0.47969,1
0.048966,0.51347,1
0.024196,0.49526,1
0.033915,0.50422,1
0.041212,0.49292,1
0.024092,0.50278,1
0.03805,0.54998,1
0.0184,0.51931,1
0.016523,0.53174,1
0.033663,0.4908,1
0.060145,0.52177,1
0.044655,0.51566,1
0.031682,0.48661,1
0.03269,0.50489,1
0.033115,0.56214,1
0.025785,0.49381,1
0.017951,0.50476,1
0.016277,0.45431,1
0.039686,0.5071,1
0.022264,0.46728,1
0.030438,0.47095,1
0.036891,0.49478,1
0.032479,0.46809,1
0.02824,0.49528,1
0.037927,0.49705,1
0.051187,0.49161,1
0.023069,0.52026,1
0.033483,0.47574,1
0.02985,0.50568,1
0.042762,0.51988,1
0.029366,0.52682,1
0,0.49716,1
0.03304,0.50438,1
0.012506,0.52711,1
0.028855,0.49925,1
0.024313,0.5229,1
0.032056,0.49826,1
0.033802,0.50866,1
0.015679,0.49735,1
0.031749,0.48735,1
0.061431,0.47811,1
0.021521,0.50381,1
0.02872,0.53218,1
0.04901,0.48666,1
0.040421,0.47185,1
0.041291,0.55842,1
0.028032,0.47639,1
0.035832,0.5093,1
0.040055,0.50043,1
0.034234,0.48151,1
0.019905,0.51075,1
0.037019,0.48246,1
0.034757,0.50233,1
